M	net/minecraft/block/Block	func_176198_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	canPlaceBlockOnSide
M	net/minecraft/block/Block	func_176199_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/entity/Entity;)V	onEntityCollidedWithBlock
M	net/minecraft/block/Block	func_176200_f	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	isReplaceable
M	net/minecraft/block/Block	func_176201_c	(Lnet/minecraft/block/state/IBlockState;)I	getMetaFromState
M	net/minecraft/block/Block	func_176202_d	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)I	colorMultiplier
M	net/minecraft/block/Block	func_176203_a	(I)Lnet/minecraft/block/state/IBlockState;	getStateFromMeta
M	net/minecraft/block/Block	func_176204_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/block/Block;)V	onNeighborBlockChange
M	net/minecraft/block/Block	func_176205_b	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)Z	isPassable
M	net/minecraft/block/Block	func_176206_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	onBlockDestroyedByPlayer
M	net/minecraft/block/Block	func_176207_c	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)I	getMixedBrightnessForBlock
M	net/minecraft/block/Block	func_176208_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/player/EntityPlayer;)V	onBlockHarvested
M	net/minecraft/block/Block	func_176209_a	(Lnet/minecraft/block/state/IBlockState;Z)Z	canCollideCheck
M	net/minecraft/block/Block	func_176210_f	(Lnet/minecraft/block/state/IBlockState;)I	getStateId
M	net/minecraft/block/Block	func_176211_b	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/util/EnumFacing;)I	getStrongPower
M	net/minecraft/block/Block	func_176212_b	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	isBlockSolid
M	net/minecraft/block/Block	func_176213_c	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	onBlockAdded
M	net/minecraft/block/Block	func_176214_u	()Z	isVisuallyOpaque
M	net/minecraft/block/Block	func_176215_a	(ILnet/minecraft/util/ResourceLocation;Lnet/minecraft/block/Block;)V	registerBlock
M	net/minecraft/block/Block	func_176216_a	(Lnet/minecraft/world/World;Lnet/minecraft/entity/Entity;)V	onLanded
M	net/minecraft/block/Block	func_176217_b	(Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/block/state/IBlockState;	getStateForEntityRender
M	net/minecraft/block/Block	func_176218_Q	()Lnet/minecraft/block/Block$EnumOffsetType;	getOffsetType
M	net/minecraft/block/Block	func_176219_a	(ILjava/lang/String;Lnet/minecraft/block/Block;)V	registerBlock
M	net/minecraft/block/Block	func_176220_d	(I)Lnet/minecraft/block/state/IBlockState;	getStateById
M	net/minecraft/block/Block	func_176221_a	(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/block/state/IBlockState;	getActualState
M	net/minecraft/block/Block	func_176222_j	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)I	getDamageValue
M	net/minecraft/block/Block	func_176223_P	()Lnet/minecraft/block/state/IBlockState;	getDefaultState
M	net/minecraft/block/Block	func_176224_k	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	fillWithRain
M	net/minecraft/block/Block	func_176225_a	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	shouldSideBeRendered
M	net/minecraft/block/Block	func_176226_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V	dropBlockAsItem
M	net/minecraft/block/Block	func_180632_j	(Lnet/minecraft/block/state/IBlockState;)V	setDefaultState
M	net/minecraft/block/Block	func_180633_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/EntityLivingBase;Lnet/minecraft/item/ItemStack;)V	onBlockPlacedBy
M	net/minecraft/block/Block	func_180634_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/Entity;)V	onEntityCollidedWithBlock
M	net/minecraft/block/Block	func_180635_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/item/ItemStack;)V	spawnAsEntity
M	net/minecraft/block/Block	func_180636_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/Vec3;Lnet/minecraft/util/Vec3;)Lnet/minecraft/util/MovingObjectPosition;	collisionRayTrace
M	net/minecraft/block/Block	func_180637_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;I)V	dropXpOnBlockBreak
M	net/minecraft/block/Block	func_180638_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/util/AxisAlignedBB;Ljava/util/List;Lnet/minecraft/entity/Entity;)V	addCollisionBoxesToList
M	net/minecraft/block/Block	func_180639_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/util/EnumFacing;FFF)Z	onBlockActivated
M	net/minecraft/block/Block	func_180640_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/util/AxisAlignedBB;	getCollisionBoundingBox
M	net/minecraft/block/Block	func_180641_l	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)I	getComparatorInputOverride
M	net/minecraft/block/Block	func_180642_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/EnumFacing;FFFILnet/minecraft/entity/EntityLivingBase;)Lnet/minecraft/block/state/IBlockState;	onBlockPlaced
M	net/minecraft/block/Block	func_180643_i	(Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/item/ItemStack;	createStackedBlock
M	net/minecraft/block/Block	func_180644_h	(Lnet/minecraft/block/state/IBlockState;)I	getRenderColor
M	net/minecraft/block/Block	func_180645_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	randomTick
M	net/minecraft/block/Block	func_180646_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/util/AxisAlignedBB;	getSelectedBoundingBox
M	net/minecraft/block/Block	func_180647_a	(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)F	getPlayerRelativeBlockHardness
M	net/minecraft/block/Block	func_180648_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;II)Z	onBlockEventReceived
M	net/minecraft/block/Block	func_180649_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/entity/player/EntityPlayer;)V	onBlockClicked
M	net/minecraft/block/Block	func_180650_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	updateTick
M	net/minecraft/block/Block	func_180651_a	(Lnet/minecraft/block/state/IBlockState;)I	damageDropped
M	net/minecraft/block/Block	func_180652_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/world/Explosion;)V	onBlockDestroyedByExplosion
M	net/minecraft/block/Block	func_180653_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;FI)V	dropBlockAsItemWithChance
M	net/minecraft/block/Block	func_180654_a	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)V	setBlockBoundsBasedOnState
M	net/minecraft/block/Block	func_180655_c	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	randomDisplayTick
M	net/minecraft/block/Block	func_180656_a	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/util/EnumFacing;)I	getWeakPower
M	net/minecraft/block/Block	func_180657_a	(Lnet/minecraft/world/World;Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/tileentity/TileEntity;)V	harvestBlock
M	net/minecraft/block/Block	func_180658_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/entity/Entity;F)V	onFallenUpon
M	net/minecraft/block/Block	func_180659_g	(Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/block/material/MapColor;	getMapColor
M	net/minecraft/block/Block	func_180660_a	(Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;I)Lnet/minecraft/item/Item;	getItemDropped
M	net/minecraft/block/Block	func_180661_e	()Lnet/minecraft/block/state/BlockState;	createBlockState
M	net/minecraft/block/Block	func_180662_a	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;I)I	colorMultiplier
M	net/minecraft/block/Block	func_180663_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	breakBlock
M	net/minecraft/block/Block	func_180664_k	()Lnet/minecraft/util/EnumWorldBlockLayer;	getBlockLayer
M	net/minecraft/block/Block	func_180665_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/item/Item;	getItem
M	net/minecraft/block/Block	func_181623_g	()Z	canSpawnInBlock
M	net/minecraft/block/Block$SoundType	func_150494_d	()F	getFrequency
M	net/minecraft/block/Block$SoundType	func_150495_a	()Ljava/lang/String;	getBreakSound
M	net/minecraft/block/Block$SoundType	func_150496_b	()Ljava/lang/String;	getPlaceSound
M	net/minecraft/block/Block$SoundType	func_150497_c	()F	getVolume
M	net/minecraft/block/Block$SoundType	func_150498_e	()Ljava/lang/String;	getStepSound
M	net/minecraft/block/BlockBasePressurePlate	func_176575_a	(Lnet/minecraft/block/state/IBlockState;I)Lnet/minecraft/block/state/IBlockState;	setRedstoneStrength
M	net/minecraft/block/BlockBasePressurePlate	func_176576_e	(Lnet/minecraft/block/state/IBlockState;)I	getRedstoneStrength
M	net/minecraft/block/BlockBasePressurePlate	func_176577_m	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	canBePlacedOn
M	net/minecraft/block/BlockBasePressurePlate	func_176578_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	updateNeighbors
M	net/minecraft/block/BlockBasePressurePlate	func_180666_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V	updateState
M	net/minecraft/block/BlockBasePressurePlate	func_180667_a	(Lnet/minecraft/util/BlockPos;)Lnet/minecraft/util/AxisAlignedBB;	getSensitiveAABB
M	net/minecraft/block/BlockBasePressurePlate	func_180668_d	(Lnet/minecraft/block/state/IBlockState;)V	setBlockBoundsBasedOnState0
M	net/minecraft/block/BlockBasePressurePlate	func_180669_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)I	computeRedstoneStrength
M	net/minecraft/block/BlockBeacon	func_176450_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	updateColorAsync
M	net/minecraft/block/BlockBed	func_149978_e	()V	setBedBounds
M	net/minecraft/block/BlockBed	func_176468_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;I)Lnet/minecraft/util/BlockPos;	getSafeExitLocation
M	net/minecraft/block/BlockBed	func_176469_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	hasRoomForPlayer
M	net/minecraft/block/BlockBed	func_176470_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/entity/player/EntityPlayer;	getPlayerInBed
M	net/minecraft/block/BlockBush	func_149854_a	(Lnet/minecraft/block/Block;)Z	canPlaceBlockOn
M	net/minecraft/block/BlockBush	func_176475_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	checkAndDropBlock
M	net/minecraft/block/BlockBush	func_180671_f	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	canBlockStay
M	net/minecraft/block/BlockButton	func_176582_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/EnumFacing;)V	notifyNeighbors
M	net/minecraft/block/BlockButton	func_176583_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	checkForDrop
M	net/minecraft/block/BlockButton	func_180680_f	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	checkForArrows
M	net/minecraft/block/BlockButton	func_180681_d	(Lnet/minecraft/block/state/IBlockState;)V	updateBlockBounds
M	net/minecraft/block/BlockCactus	func_176586_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	canBlockStay
M	net/minecraft/block/BlockCake	func_176588_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	canBlockStay
M	net/minecraft/block/BlockCake	func_180682_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/player/EntityPlayer;)V	eatCake
M	net/minecraft/block/BlockCarpet	func_150089_b	(I)V	setBlockBoundsFromMeta
M	net/minecraft/block/BlockCarpet	func_176328_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	checkForDrop
M	net/minecraft/block/BlockCarpet	func_176329_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	canBlockStay
M	net/minecraft/block/BlockCauldron	func_176590_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V	setWaterLevel
M	net/minecraft/block/BlockChest	func_176453_o	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	isOcelotSittingOnChest
M	net/minecraft/block/BlockChest	func_176454_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	isDoubleChest
M	net/minecraft/block/BlockChest	func_176455_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/block/state/IBlockState;	checkForSurroundingChests
M	net/minecraft/block/BlockChest	func_176456_n	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	isBelowSolidBlock
M	net/minecraft/block/BlockChest	func_176457_m	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	isBlocked
M	net/minecraft/block/BlockChest	func_176458_f	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Lnet/minecraft/block/state/IBlockState;	correctFacing
M	net/minecraft/block/BlockChest	func_180676_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/world/ILockableContainer;	getLockableContainer
M	net/minecraft/block/BlockCocoa	func_176499_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	canBlockStay
M	net/minecraft/block/BlockCocoa	func_176500_f	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	dropBlock
M	net/minecraft/block/BlockContainer	func_181086_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/util/EnumFacing;)Z	isInvalidNeighbor
M	net/minecraft/block/BlockContainer	func_181087_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Z	hasInvalidNeighbor
M	net/minecraft/block/BlockCrops	func_149865_P	()Lnet/minecraft/item/Item;	getCrop
M	net/minecraft/block/BlockCrops	func_149866_i	()Lnet/minecraft/item/Item;	getSeed
M	net/minecraft/block/BlockCrops	func_176487_g	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	grow
M	net/minecraft/block/BlockCrops	func_180672_a	(Lnet/minecraft/block/Block;Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)F	getGrowthChance
M	net/minecraft/block/BlockDaylightDetector	func_180677_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	updatePower
M	net/minecraft/block/BlockDirt$DirtType	func_176924_a	(I)Lnet/minecraft/block/BlockDirt$DirtType;	byMetadata
M	net/minecraft/block/BlockDirt$DirtType	func_176925_a	()I	getMetadata
M	net/minecraft/block/BlockDirt$DirtType	func_176927_c	()Ljava/lang/String;	getUnlocalizedName
M	net/minecraft/block/BlockDispenser	func_149937_b	(I)Lnet/minecraft/util/EnumFacing;	getFacing
M	net/minecraft/block/BlockDispenser	func_149939_a	(Lnet/minecraft/dispenser/IBlockSource;)Lnet/minecraft/dispenser/IPosition;	getDispensePosition
M	net/minecraft/block/BlockDispenser	func_149940_a	(Lnet/minecraft/item/ItemStack;)Lnet/minecraft/dispenser/IBehaviorDispenseItem;	getBehavior
M	net/minecraft/block/BlockDispenser	func_176438_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	setDefaultDirection
M	net/minecraft/block/BlockDispenser	func_176439_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	dispense
M	net/minecraft/block/BlockDoor	func_150011_b	(I)V	setBoundBasedOnMeta
M	net/minecraft/block/BlockDoor	func_176509_j	()Lnet/minecraft/item/Item;	getItem
M	net/minecraft/block/BlockDoor	func_176510_b	(I)I	removeHalfBit
M	net/minecraft/block/BlockDoor	func_176511_f	(I)Lnet/minecraft/util/EnumFacing;	getFacing
M	net/minecraft/block/BlockDoor	func_176512_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Z)V	toggleDoor
M	net/minecraft/block/BlockDoor	func_176513_j	(I)Z	isHingeLeft
M	net/minecraft/block/BlockDoor	func_176514_f	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)Z	isOpen
M	net/minecraft/block/BlockDoor	func_176515_e	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)I	combineMetadata
M	net/minecraft/block/BlockDoor	func_176516_g	(I)Z	isOpen
M	net/minecraft/block/BlockDoor	func_176517_h	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/util/EnumFacing;	getFacing
M	net/minecraft/block/BlockDoor	func_176518_i	(I)Z	isTop
M	net/minecraft/block/BlockDoublePlant	func_176489_b	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/entity/player/EntityPlayer;)Z	onHarvest
M	net/minecraft/block/BlockDoublePlant	func_176490_e	(Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/BlockPos;)Lnet/minecraft/block/BlockDoublePlant$EnumPlantType;	getVariant
M	net/minecraft/block/BlockDoublePlant	func_176491_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/BlockDoublePlant$EnumPlantType;I)V	placeAt
M	net/minecraft/block/BlockDoublePlant$EnumPlantType	func_176936_a	()I	getMeta
M	net/minecraft/block/BlockDoublePlant$EnumPlantType	func_176938_a	(I)Lnet/minecraft/block/BlockDoublePlant$EnumPlantType;	byMetadata
M	net/minecraft/block/BlockDoublePlant$EnumPlantType	func_176939_c	()Ljava/lang/String;	getUnlocalizedName
M	net/minecraft/block/BlockDragonEgg	func_180683_d	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	checkFall
M	net/minecraft/block/BlockDragonEgg	func_180684_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)V	teleport
M	net/minecraft/block/BlockDynamicLiquid	func_176371_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;I)I	checkAdjacentBlock
M	net/minecraft/block/BlockDynamicLiquid	func_176372_g	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	isBlocked
M	net/minecraft/block/BlockDynamicLiquid	func_176373_h	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	canFlowInto
M	net/minecraft/block/BlockDynamicLiquid	func_176375_a	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V	tryFlowInto
M	net/minecraft/block/BlockDynamicLiquid	func_176376_e	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;)Ljava/util/Set;	getPossibleFlowDirections
M	net/minecraft/block/BlockDynamicLiquid	func_180690_f	(Lnet/minecraft/world/World;Lnet/minecraft/util/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	placeStaticBlock
